fecha,MWh,temperatura,dia_semana
23/08/19,201585.253,21.7,5
24/08/19,187646.883,21.7,6
25/08/19,164951.972,21.6,7
26/08/19,188368.346,21.1,1
27/08/19,194208.0136,21.3,2
28/08/19,198116.41,21.5,3
29/08/19,197749.753,21.3,4
30/08/19,198522.107,21.1,5
31/08/19,187984.448,21.4,6
01/09/19,163619.952,21.6,7
02/09/19,193289.27,21.7,1
03/09/19,199188.888,21.4,2
04/09/19,204328.085,21.7,3
05/09/19,202078.586,21.5,4
06/09/19,199325.628,21.4,5
07/09/19,187721.683,21.2,6
08/09/19,163947.116,20.9,7
09/09/19,190909.494,20.9,1
10/09/19,198840.569,21.4,2
11/09/19,198612.584,21.6,3
12/09/19,201182.795,21.1,4
13/09/19,199985.169,20.7,5
14/09/19,187706.973,20.9,6
15/09/19,158599.506,21.5,7
16/09/19,151766.345,21.5,1
17/09/19,190357.229,21.7,2
18/09/19,199330.987,21.7,3
19/09/19,197681.325,20.5,4
20/09/19,195693.814,21.3,5
21/09/19,185969.621,21.5,6
22/09/19,164464.339,21.3,7
